ISO2_CODE;ISO3_CODE;Country;Continent;Region;Year;Population;GDP per Capita;CO2
AL;ALB;Albania;Europe;Europe - Central Asia;1995;3400516;2146.979711;2066496
AL;ALB;Albania;Europe;Europe - Central Asia;1996;3414733;2332.602635;1993216
AL;ALB;Albania;Europe;Europe - Central Asia;1997;3428038;2086.547245;1531552
AL;ALB;Albania;Europe;Europe - Central Asia;1998;3441234;2342.521368;1744064
AL;ALB;Albania;Europe;Europe - Central Asia;1999;3457493;2566.987629;2975168
AL;ALB;Albania;Europe;Europe - Central Asia;2000;3473835;2741.420277;3004480
AL;ALB;Albania;Europe;Europe - Central Asia;2001;3490304;2924.935796;3220656
AL;ALB;Albania;Europe;Europe - Central Asia;2002;3508512;3008.688077;3748272
AL;ALB;Albania;Europe;Europe - Central Asia;2003;3526642;3172.706501;4231920
AL;ALB;Albania;Europe;Europe - Central Asia;2004;3544808;3342.635201;4103680
AL;ALB;Albania;Europe;Europe - Central Asia;2005;3563112;3518.272791;4198944
AL;ALB;Albania;Europe;Europe - Central Asia;2006;3581655;3692.706305;3843536
AL;ALB;Albania;Europe;Europe - Central Asia;2007;3600523;3904.71051;3828880
AL;ALB;Albania;Europe;Europe - Central Asia;2008;3619000;4148.93617;4272224
AL;ALB;Albania;Europe;Europe - Central Asia;2009;3639000;4148.93617;4253904
AL;ALB;Albania;Europe;Europe - Central Asia;2020;3987665;4148.93617;4253904
DZ;DZA;Algeria;Africa;Middle East - North Africa;1;2000000;450;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1000;2000000;450;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1500;1500000;450;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1600;2250000;450;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1700;1750000;450;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1820;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1821;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1822;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1823;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1824;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1825;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1826;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1827;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1828;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1829;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1830;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1831;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1832;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1833;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1834;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1835;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1836;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1837;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1838;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1839;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1840;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1841;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1842;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1843;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1844;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1845;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1846;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1847;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1848;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1849;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1850;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1851;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1852;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1853;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1854;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1855;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1856;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1857;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1858;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1859;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1860;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1861;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1862;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1863;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1864;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1865;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1866;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1867;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1868;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1869;2689000;430.2714764;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1870;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1871;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1872;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1873;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1874;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1875;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1876;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1877;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1878;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1879;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1880;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1881;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1882;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1883;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1884;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1885;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1886;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1887;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1888;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1889;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1890;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1891;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1892;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1893;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1894;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1895;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1896;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1897;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1898;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1899;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1900;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1901;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1902;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1903;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1904;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1905;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1906;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1907;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1908;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1909;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1910;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1911;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1912;3776000;715.0423729;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1913;5497000;1163.361834;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1914;5497000;1163.361834;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1915;5497000;1163.361834;0
DZ;DZA;Algeria;Africa;Middle East - North Africa;1916;5497000;1163.361834;3664
DZ;DZA;Algeria;Africa;Middle East - North Africa;1917;5497000;1163.361834;7328
DZ;DZA;Algeria;Africa;Middle East - North Africa;1918;5497000;1163.361834;18320
DZ;DZA;Algeria;Africa;Middle East - North Africa;1919;5497000;1163.361834;18320
DZ;DZA;Algeria;Africa;Middle East - North Africa;1920;5497000;1163.361834;21984
DZ;DZA;Algeria;Africa;Middle East - North Africa;1921;5497000;1163.361834;25648
DZ;DZA;Algeria;Africa;Middle East - North Africa;1922;5497000;1163.361834;25648
DZ;DZA;Algeria;Africa;Middle East - North Africa;1923;5497000;1163.361834;14656
DZ;DZA;Algeria;Africa;Middle East - North Africa;1924;5497000;1163.361834;29312
DZ;DZA;Algeria;Africa;Middle East - North Africa;1925;5497000;1163.361834;32976
DZ;DZA;Algeria;Africa;Middle East - North Africa;1926;5497000;1163.361834;40304
DZ;DZA;Algeria;Africa;Middle East - North Africa;1927;5497000;1163.361834;58624
DZ;DZA;Algeria;Africa;Middle East - North Africa;1928;5497000;1163.361834;73072
DZ;DZA;Algeria;Africa;Middle East - North Africa;1929;5497000;1163.361834;80381
DZ;DZA;Algeria;Africa;Middle East - North Africa;1930;5497000;1163.361834;84005
DZ;DZA;Algeria;Africa;Middle East - North Africa;1931;5497000;1163.361834;98619
DZ;DZA;Algeria;Africa;Middle East - North Africa;1932;5497000;1163.361834;113227
DZ;DZA;Algeria;Africa;Middle East - North Africa;1933;5497000;1163.361834;120615
DZ;DZA;Algeria;Africa;Middle East - North Africa;1934;5497000;1163.361834;138846
DZ;DZA;Algeria;Africa;Middle East - North Africa;1935;5497000;1163.361834;131644
DZ;DZA;Algeria;Africa;Middle East - North Africa;1936;5497000;1163.361834;51029
DZ;DZA;Algeria;Africa;Middle East - North Africa;1937;5497000;1163.361834;69349
DZ;DZA;Algeria;Africa;Middle East - North Africa;1938;5497000;1163.361834;32976
DZ;DZA;Algeria;Africa;Middle East - North Africa;1939;5497000;1163.361834;161216
DZ;DZA;Algeria;Africa;Middle East - North Africa;1940;5497000;1163.361834;238160
DZ;DZA;Algeria;Africa;Middle East - North Africa;1941;5497000;1163.361834;311440
DZ;DZA;Algeria;Africa;Middle East - North Africa;1942;5497000;1163.361834;498304
DZ;DZA;Algeria;Africa;Middle East - North Africa;1943;5497000;1163.361834;468665
DZ;DZA;Algeria;Africa;Middle East - North Africa;1944;5497000;1163.361834;497921
DZ;DZA;Algeria;Africa;Middle East - North Africa;1945;5497000;1163.361834;615136
DZ;DZA;Algeria;Africa;Middle East - North Africa;1946;5497000;1163.361834;761639
DZ;DZA;Algeria;Africa;Middle East - North Africa;1947;5497000;1163.361834;743287
DZ;DZA;Algeria;Africa;Middle East - North Africa;1948;5497000;1163.361834;801884
DZ;DZA;Algeria;Africa;Middle East - North Africa;1949;5497000;1163.361834;908165
DZ;DZA;Algeria;Africa;Middle East - North Africa;1950;8892718;1364.739583;3783605
DZ;DZA;Algeria;Africa;Middle East - North Africa;1951;9073304;1346.940207;4131179
DZ;DZA;Algeria;Africa;Middle East - North Africa;1952;9279525;1375.860182;3889207
DZ;DZA;Algeria;Africa;Middle East - North Africa;1953;9531710;1368.743129;3999006
DZ;DZA;Algeria;Africa;Middle East - North Africa;1954;9611093;1436.990149;4152302
DZ;DZA;Algeria;Africa;Middle East - North Africa;1955;9841851;1445.223898;4606578
DZ;DZA;Algeria;Africa;Middle East - North Africa;1956;10057133;1553.061529;4995053
DZ;DZA;Algeria;Africa;Middle East - North Africa;1957;10270856;1693.260817;5537086
DZ;DZA;Algeria;Africa;Middle East - North Africa;1958;10484925;1718.879507;5214119
DZ;DZA;Algeria;Africa;Middle East - North Africa;1959;10696396;1993.510819;5657017
DZ;DZA;Algeria;Africa;Middle East - North Africa;1960;10909294;2088.103086;6151241
DZ;DZA;Algeria;Africa;Middle East - North Africa;1961;11121645;1799.434056;6055920
DZ;DZA;Algeria;Africa;Middle East - North Africa;1962;11000948;1433.056614;5661010
DZ;DZA;Algeria;Africa;Middle East - North Africa;1963;11272878;1767.757361;5419154
DZ;DZA;Algeria;Africa;Middle East - North Africa;1964;11612858;1805.880178;5643044
DZ;DZA;Algeria;Africa;Middle East - North Africa;1965;11963091;1869.675501;6588533
DZ;DZA;Algeria;Africa;Middle East - North Africa;1966;12339140;1725.158514;8420862
DZ;DZA;Algeria;Africa;Middle East - North Africa;1967;12760499;1824.169766;8431587
DZ;DZA;Algeria;Africa;Middle East - North Africa;1968;13146267;1977.430946;9050236
DZ;DZA;Algeria;Africa;Middle East - North Africa;1969;13528304;2105.494175;11262968
DZ;DZA;Algeria;Africa;Middle East - North Africa;1970;13931846;2249.219713;15058960
DZ;DZA;Algeria;Africa;Middle East - North Africa;1971;14335388;1999.65351;18649531
DZ;DZA;Algeria;Africa;Middle East - North Africa;1972;14760787;2349.833114;28322640
DZ;DZA;Algeria;Africa;Middle East - North Africa;1973;15197724;2356.540808;38277401
DZ;DZA;Algeria;Africa;Middle East - North Africa;1974;15653200;2427.527966;31876660
DZ;DZA;Algeria;Africa;Middle East - North Africa;1975;16140252;2521.953389;32001207
DZ;DZA;Algeria;Africa;Middle East - North Africa;1976;16634618;2608.239829;39131070
DZ;DZA;Algeria;Africa;Middle East - North Africa;1977;17152804;2758.686938;41844913
DZ;DZA;Algeria;Africa;Middle East - North Africa;1978;17685768;3018.66102;62455266
DZ;DZA;Algeria;Africa;Middle East - North Africa;1979;18229932;3192.183668;45545552
DZ;DZA;Algeria;Africa;Middle East - North Africa;1980;18806061;3151.825198;66416467
DZ;DZA;Algeria;Africa;Middle East - North Africa;1981;19407036;3131.141457;46341982
DZ;DZA;Algeria;Africa;Middle East - North Africa;1982;20033753;3227.648329;39173029
DZ;DZA;Algeria;Africa;Middle East - North Africa;1983;20680982;3288.601712;52503909
DZ;DZA;Algeria;Africa;Middle East - North Africa;1984;21340546;3363.257366;70946530
DZ;DZA;Algeria;Africa;Middle East - North Africa;1985;22008450;3431.032706;72609068
DZ;DZA;Algeria;Africa;Middle East - North Africa;1986;22642538;3301.181536;76080388
DZ;DZA;Algeria;Africa;Middle East - North Africa;1987;23254956;3191.804356;83883502
DZ;DZA;Algeria;Africa;Middle East - North Africa;1988;23880766;3043.111372;83708041
DZ;DZA;Algeria;Africa;Middle East - North Africa;1989;24496305;3066.721774;79808266
DZ;DZA;Algeria;Africa;Middle East - North Africa;1990;25089032;2946.865387;76736640
DZ;DZA;Algeria;Africa;Middle East - North Africa;1991;25687078;2843.717452;78805352
DZ;DZA;Algeria;Africa;Middle East - North Africa;1992;26298450;2822.049994;79881771
DZ;DZA;Algeria;Africa;Middle East - North Africa;1993;26916442;2696.597075;81942440
DZ;DZA;Algeria;Africa;Middle East - North Africa;1994;27521476;2613.558953;86146674
DZ;DZA;Algeria;Africa;Middle East - North Africa;1995;28089149;2658.072696;94981961
DZ;DZA;Algeria;Africa;Middle East - North Africa;1996;28604044;2709.407103;96786120
DZ;DZA;Algeria;Africa;Middle East - North Africa;1997;29083564;2694.064593;87004346
DZ;DZA;Algeria;Africa;Middle East - North Africa;1998;29535576;2788.129136;106620830
DZ;DZA;Algeria;Africa;Middle East - North Africa;1999;29979816;2834.707191;91667907
DZ;DZA;Algeria;Africa;Middle East - North Africa;2000;30429227;2862.675414;87442683
DZ;DZA;Algeria;Africa;Middle East - North Africa;2001;30874307;2894.769428;83780674
DZ;DZA;Algeria;Africa;Middle East - North Africa;2002;31312479;2968.433129;89406721
DZ;DZA;Algeria;Africa;Middle East - North Africa;2003;31740897;3130.409326;91048193
DZ;DZA;Algeria;Africa;Middle East - North Africa;2004;32157666;3250.515756;87853102
DZ;DZA;Algeria;Africa;Middle East - North Africa;2005;32560735;3374.00246;106473190
DZ;DZA;Algeria;Africa;Middle East - North Africa;2006;32959251;3399.864882;100201162
DZ;DZA;Algeria;Africa;Middle East - North Africa;2007;33362742;3459.517806;108399973
DZ;DZA;Algeria;Africa;Middle East - North Africa;2008;33769669;3520.378005;109031842
DZ;DZA;Algeria;Africa;Middle East - North Africa;2009;34178000;3520.378005;120185864
DZ;DZA;Algeria;Africa;Middle East - North Africa;2020;41640607;3520.378005;120185864
AO;AGO;Angola;Africa;Sub-Saharan Africa;1;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1000;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1500;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1600;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1700;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1820;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1821;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1822;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1823;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1824;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1825;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1826;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1827;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1828;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1829;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1830;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1831;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1832;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1833;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1834;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1835;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1836;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1837;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1838;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1839;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1840;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1841;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1842;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1843;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1844;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1845;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1846;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1847;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1848;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1849;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1850;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1851;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1852;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1853;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1854;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1855;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1856;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1857;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1858;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1859;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1860;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1861;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1862;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1863;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1864;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1865;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1866;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1867;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1868;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1869;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1870;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1871;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1872;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1873;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1874;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1875;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1876;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1877;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1878;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1879;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1880;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1881;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1882;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1883;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1884;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1885;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1886;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1887;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1888;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1889;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1890;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1891;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1892;0;0;0
AO;AGO;Angola;Africa;Sub-Saharan Africa;1893;0;0;0
